"times","S","E","On","Of","A","Q","Bs","Bp","v","w","N","POUD","actPOUD","prop.OAT","prop.capacity","dsct","cost","qaly","inj","du.init","date","B_total","O_total","active_users","coverage_rate","capacity_utilization","waiting_change","patients_change"
882,36329.5385008517,31126.1017684754,5291.68738579882,603.79555939992,2527.44041743262,1.16618935727034,399.621419755116,1266.14746142862,0.668559342296704,0.857857047423229,77545.4987024994,10089.8584331724,5896.64913455603,0.165093384829582,0.173441482017878,0.930503391687868,1593.10349239571,156.281162342102,8612.97867226148,2.22775236977964,2.41643835616438,1665.76888118374,5895.48294519874,5896.64913455603,16.5093384829582,95.1867932104992,0.000185134131364784,-0.176901981058791
883,36327.2595733821,31126.0431581732,5291.4825927464,604.129715693417,2527.4075375275,1.16637429594179,399.621418747956,1265.97087660514,0.668427982992419,0.857754914195713,77543.0812471717,10089.7785156163,5896.77868273573,0.165077191018137,0.173442855786325,0.930427404146817,1592.83305383518,156.263287377636,8612.9885316867,2.22770381215164,2.41917808219178,1665.5922953531,5895.61230843982,5896.77868273573,16.5077191018137,95.1767025916055,0.000184938671448309,-0.176585830640079
884,36324.9808786835,31125.9843844793,5291.27771759279,604.463584826233,2527.37464086101,1.16655903940652,399.621417739898,1265.79460749459,0.668296767201143,0.857652837792899,77540.6637907167,10089.6985275539,5896.90786145843,0.16506102939413,0.173444230788554,0.930351422811124,1592.56289971158,156.245414376983,8612.99804769822,2.22765518375007,2.42191780821918,1665.41602523449,5895.74130241903,5896.90786145843,16.506102939413,95.1666300133994,0.000184743464733295,-0.176270118607363
885,36322.7024168077,31125.9254474251,5291.07276040745,604.797167176953,2527.34172744238,1.16674358791736,399.621416730942,1265.61865365917,0.668165694652638,0.857550818173458,77538.2463332376,10089.6184690048,5897.03667117232,0.165044899914274,0.173445607024287,0.930275447680283,1592.29302961188,156.227543340093,8613.00722068812,2.22760648467488,2.42465753424658,1665.24007039011,5895.8699275844,5897.03667117232,16.5044899914274,95.1565754508636,0.00018454851084293,-0.175954844375156
886,36320.4241878065,31125.8663470424,5290.86772125982,605.130463123577,2527.30879728087,1.16692794172676,399.621415721087,1265.44301466167,0.668034765077307,0.857448855296085,77535.8288748377,10089.5383399888,5897.16511232512,0.165028802535341,0.173446984493242,0.930199478753785,1592.02344312364,156.209674266912,8613.01605104801,2.22755771502582,2.42739726027397,1665.06443038276,5895.99818438339,5897.16511232512,16.5028802535341,95.1465388790147,0.000184353809401516,-0.175640007356833
887,36318.1461917316,31125.8070833628,5290.66260021934,605.46347304352,2527.27585038572,1.1671121010868,399.621414710335,1265.26769006545,0.667903978206198,0.857346949119503,77533.4114156198,10089.4581405254,5897.29318536394,0.16501273721416,0.173448363195138,0.930123516031125,1591.75413983501,156.19180715739,8613.024539169,2.22750887490258,2.43013698630137,1664.88910477579,5896.12607326286,5897.29318536394,16.501273721416,95.1365202729022,0.000184159360033354,-0.175325606968045
888,36315.8684286347,31125.7476564178,5290.45739735547,605.796197313613,2527.24288676616,1.16729606624916,399.621413698685,1265.09267943448,0.667773333770996,0.857245099602457,77530.9939556872,10089.3778706347,5897.42089073534,0.164996703907616,0.173449743129694,0.930047559511796,1591.48511933474,156.173942011475,8613.03268544178,2.22745996440464,2.43287671232877,1664.71409313316,5896.25359466909,5897.42089073534,16.4996703907616,95.1265196076094,0.000183965162363853,-0.175011642624668
889,36313.5908985671,31125.6880662393,5290.25211273766,606.128636310103,2527.20990643143,1.16747983746518,399.621412686138,1264.91798233328,0.667642831504027,0.857143306703722,77528.5764951425,10089.2975303361,5897.54822888524,0.164980702572657,0.173451124296629,0.929971609195291,1591.21638121215,156.156078829114,8613.04049025654,2.22741098363142,2.43561643835616,1664.53939501942,5896.38074904777,5897.54822888524,16.4980702572657,95.1165368582526,0.000183771216018425,-0.174698113743034
890,36311.3136015804,31125.6283128587,5290.04674643536,606.460790408654,2527.17690939075,1.1676634149858,399.621411672693,1264.74359832699,0.667512471138251,0.857041570382096,77526.1590340885,10089.2171196494,5897.675200259,0.164964733166285,0.173452506695664,0.929895665081104,1590.94792505715,156.138217610255,8613.04795400298,2.22736193268216,2.43835616438356,1664.36500999968,5896.50753684402,5897.675200259,16.4964733166285,95.1065719999817,0.000183577520624034,-0.174385019741067
891,36309.0365377257,31125.5683963077,5289.84129851802,606.792659984349,2527.14389565336,1.16784679906161,399.621410658352,1264.56952698129,0.667382252407265,0.856939890596404,77523.7415726278,10089.1366385944,5897.80180530142,0.16494879564556,0.173453890326517,0.929819727168728,1590.67975046025,156.120358354846,8613.05507707038,2.22731281165599,2.44109589041096,1664.19093763964,5896.63395850237,5897.80180530142,16.494879564556,95.0966250079796,0.000183384075807203,-0.174072360037599
892,36306.7597070543,31125.508316618,5289.6357690551,607.124245411692,2527.11086522848,1.16802998994281,399.621409643114,1264.39576786248,0.667252175045297,0.856838267305496,77521.3241108631,10089.0560871908,5897.92804445671,0.164932889967601,0.173455275188908,0.929743795457658,1590.41185701252,156.102501062834,8613.06185984753,2.22726362065189,2.44383561643836,1664.01717750559,5896.76001446679,5897.92804445671,16.4932889967601,95.0866958574624,0.000183190881195561,-0.173760134051008
893,36304.4831096172,31125.4480738213,5289.43015811603,607.455547064605,2527.07781812532,1.16821298787922,399.621408626979,1264.22232053741,0.667122238787206,0.856736700468248,77518.9066488968,10088.9754654582,5898.05391816852,0.164917016089584,0.173456661282555,0.929667869947386,1590.14424430564,156.084645734165,8613.06830272275,2.22721435976873,2.44657534246575,1663.84372916439,5896.88570518064,5898.05391816852,16.4917016089584,95.0767845236794,0.000182997936417628,-0.173448341201947
894,36302.2067454655,31125.387667949,5289.22446577029,607.786565316433,2527.04475435311,1.16839579312033,399.621407609948,1264.04918457353,0.666992443368482,0.856635190043561,77516.489186831,10088.8947734164,5898.17942687984,0.164901173968743,0.173458048607181,0.929591950637406,1589.87691193185,156.066792368787,8613.07440608389,2.22716502910523,2.44931506849315,1663.67059218348,5897.01103108672,5898.17942687984,16.4901173968743,95.0668909819131,0.00018280524110148,-0.173136980910613
895,36299.93061465,31125.327099033,5289.01869208731,608.117300539942,2527.01167392104,1.1685784059152,399.621406592022,1263.87635953886,0.666862788525241,0.856533735990364,77514.0717247681,10088.8140110851,5898.30457103316,0.164885363562368,0.173459437162504,0.929516037527211,1589.60985948398,156.048940966647,8613.08017031834,2.22711562875999,2.45205479452055,1663.49776613088,5897.13599262725,5898.30457103316,16.4885363562368,95.0570152074788,0.000182612794876746,-0.172826052599248
896,36297.6547172214,31125.2663671048,5288.81283713656,608.447753107322,2526.97857683833,1.16876082651258,399.621405573199,1263.70384500199,0.666733273994224,0.856432338267609,77511.6542628102,10088.7331784839,5898.42935107038,0.16486958482781,0.173460826948244,0.929440130616296,1589.34308655544,156.031091527691,8613.08559581303,2.22706615883148,2.45479452054795,1663.32525057519,5897.26059024388,5898.42935107038,16.486958482781,95.0471571757251,0.000182420597373278,-0.17251555568987
897,36295.3790532305,31125.2054721961,5288.60690098748,608.777923390189,2526.94546311418,1.1689430551608,399.62140455348,1263.5316405321,0.666603899512797,0.856330996834276,77509.2368010593,10088.6522756326,5898.55376743283,0.164853837722472,0.17346221796412,0.929364229904155,1589.07659274022,156.013244051866,8613.09068295443,2.22701661941803,2.45753424657534,1663.15304508558,5897.38482437767,5898.55376743283,16.4853837722472,95.0373168620333,0.000182228648222038,-0.172205489606313
898,36293.1036227278,31125.1444143386,5288.40088370953,609.10781175958,2526.9123327578,1.16912509210785,399.621403532867,1263.35974569894,0.666474664818948,0.856229711649369,77506.8193396172,10088.5713025508,5898.67782056123,0.164838122203818,0.173463610209854,0.92928833539028,1588.8103776329,155.995398539117,8613.09543212853,2.22696701061784,2.46027397260274,1662.98114923181,5897.50869546911,5898.67782056123,16.4838122203818,95.0274942418178,0.000182036947052877,-0.17189585377173
899,36290.8284257638,31125.0831935638,5288.19478537216,609.437418585962,2526.87918577837,1.16930693760135,399.621402511358,1263.18816007284,0.666345569651287,0.856128482671919,77504.4018785859,10088.4902592583,5898.80151089572,0.16482243822937,0.173465003685166,0.929212447074167,1588.54444082863,155.977554989391,8613.09984372086,2.22691733252898,2.46301369863014,1662.8095625842,5897.63220395812,5898.80151089572,16.482243822937,95.0176892905257,0.000181845493498978,-0.17158664761223
900,36288.5534623888,31125.0218099034,5287.98860604482,609.766744239226,2526.84602218509,1.16948859188854,399.621401488954,1263.01688322469,0.666216613749038,0.856027309860982,77501.9844180669,10088.4091457747,5898.92483887594,0.164806785756703,0.173466398389775,0.929136564955307,1588.27878192311,155.959713402633,8613.1039181165,2.22686758524941,2.46575342465753,1662.63828471365,5897.75535028405,5898.92483887594,16.4806785756703,95.007901983637,0.000181654287191302,-0.171277870552331
901,36286.2787326531,31124.9602633892,5287.78234579696,610.095789088693,2526.81284198715,1.1696700552163,399.621400465656,1262.84591472597,0.666087796852046,0.85592619317564,77499.5669581619,10088.3279621196,5899.04780494086,0.164791164743452,0.173467794323402,0.929060689033197,1588.01340051267,155.94187377879,8613.10765570005,2.22681776887693,2.46849315068493,1662.46731519163,5897.87813488565,5899.04780494086,16.4791164743452,94.9981322966644,0.000181463327763032,-0.170969522019504
902,36284.0042366069,31124.8985540526,5287.57600469803,610.424553503113,2526.77964519373,1.16985132783115,399.621399441463,1262.67525414872,0.665959118700771,0.855825132575001,77497.1494989724,10088.2467083129,5899.17040952896,0.164775575147308,0.173469191485769,0.928984819307329,1587.74829619418,155.924036117806,8613.11105685566,2.22676788350922,2.47123287671233,1662.29665359019,5898.00055820114,5899.17040952896,16.4775575147308,94.9883802051536,0.000181272614848016,-0.170661601440315
903,36281.7299743001,31124.8366819255,5287.36958281748,610.753037850663,2526.74643181401,1.17003240997923,399.621398416376,1262.50490106557,0.665830579036283,0.855724128018198,77494.7320405997,10088.1653843741,5899.29265307813,0.164760016926018,0.173470589876593,0.928908955777198,1587.48346856509,155.906200419626,8613.11412196703,2.22671792924384,2.47397260273973,1662.12629948194,5898.12262066814,5899.29265307813,16.4760016926018,94.9786456846825,0.000181082148079659,-0.170354108243146
904,36279.4559457829,31124.7746470393,5287.16308022475,611.081242498953,2526.71320185717,1.17021330190632,399.621397390394,1262.33485504969,0.665702177600267,0.855623179464391,77492.3145831451,10088.0839903229,5899.41453602562,0.164744490037389,0.173471989495598,0.928833098442297,1587.21891722342,155.888366684197,8613.11685141738,2.22666790617821,2.47671232876712,1661.95625244009,5898.24432272371,5899.41453602562,16.4744490037389,94.9689287108621,0.000180891927092919,-0.170047041856833
905,36277.1821511049,31124.7124494259,5286.95649698931,611.409167815025,2526.67995533238,1.17039400385785,399.621396363519,1262.16511567486,0.665573914135016,0.855522286872764,77489.8971267098,10088.002526179,5899.5360588082,0.16472899443928,0.173473390342503,0.928757247302122,1586.95464176779,155.870534911462,8613.11924558947,2.22661781440961,2.47945205479452,1661.78651203838,5898.36566480433,5899.5360588082,16.472899443928,94.9592292593358,0.000180701951522311,-0.169740401711124
906,36274.908590316,31124.6500891168,5286.74983318058,611.736814165352,2526.64669224881,1.17057451607885,399.621395335751,1261.99568251539,0.665445788383433,0.855421450202528,77487.4796713948,10087.920991962,5899.65722186202,0.16471353008961,0.17347479241703,0.928681402356164,1586.69064179735,155.852705101367,8613.12130486562,2.22656765403523,2.48219178082192,1661.61707785114,5898.48664734593,5899.65722186202,16.471353008961,94.9495473057794,0.000180512221004347,-0.169434187236675
907,36272.6352634659,31124.5875661437,5286.54308886801,612.064181915841,2526.61341261562,1.17075483881403,399.621394307089,1261.82655514619,0.665317800089025,0.855320669412919,77485.0622173011,10087.8393876916,5899.77802562267,0.164698096946354,0.173476195718899,0.92860556360392,1586.42691691186,155.834877253856,8613.12302962768,2.22651742515208,2.48493150684931,1661.44794945327,5898.60727078385,5899.77802562267,16.4698096946354,94.9398828259014,0.000180322735174432,-0.169128397864597
908,36270.362170604,31124.5248805382,5286.33626412105,612.391271431834,2526.58011644198,1.1709349723077,399.621393277534,1261.65773314271,0.665189948995906,0.8552199444632,77482.6447645296,10087.7577133874,5899.89847052519,0.164682694967542,0.173477600247831,0.928529731044884,1586.16346671163,155.817051368873,8613.12442025704,2.22646712785708,2.48767123287671,1661.27912642025,5898.72753555289,5899.89847052519,16.4682694967542,94.9302357954428,0.000180133493669743,-0.168823033026911
909,36268.0893117799,31124.462032332,5286.12935900914,612.718083078108,2526.54680373704,1.17111491680382,399.621392247086,1261.48921608101,0.665062234848792,0.855119275312659,77480.2273131812,10087.6759690692,5900.01855700408,0.16466732411126,0.173479006003548,0.928453904678548,1585.90029079754,155.799227446363,8613.12547713463,2.22641676224701,2.49041095890411,1661.11060832809,5898.84744208725,5900.01855700408,16.466732411126,94.9206061901766,0.000179944496128126,-0.168518092157001
910,36265.8166870428,31124.3990215568,5285.92237360172,613.044617218875,2526.51347450995,1.17129467254601,399.621391215745,1261.32100353766,0.664934657393,0.855018661920609,77477.8098633562,10087.5941547565,5900.13828549313,0.164651984335654,0.173480412985771,0.928378084504408,1585.63738877105,155.781405486269,8613.12620064093,2.2263663284185,2.49315068493151,1660.9423947534,5898.9669908206,5900.13828549313,16.4651984335654,94.9109939859088,0.000179755742186982,-0.168213574687343
911,36263.5442964421,31124.3358482443,5285.71530796822,613.370874217786,2526.48012876987,1.1714742397775,399.621390183512,1261.15309508984,0.664807216374448,0.854918104246389,77475.3924151554,10087.512270469,5900.25765642579,0.164636675598922,0.173481821194219,0.928302270521959,1585.37476023418,155.763585488536,8613.12659115597,2.22631582646809,2.4958904109589,1660.77448527335,5899.08618218601,5900.25765642579,16.4636675598922,94.9013991584771,0.000179567231485267,-0.167909480054277
912,36261.2721400268,31124.272512426,5285.50816217809,613.696854437929,2526.44676652595,1.17165361874116,399.621389150387,1260.98549031527,0.66467991153965,0.854817602249364,77472.9749686792,10087.4303162264,5900.37667023476,0.164621397859319,0.173483230628617,0.928226462730694,1585.11240478951,155.745767453106,8613.12664905932,2.22626525649216,2.4986301369863,1660.60687946566,5899.20501661602,5900.37667023476,16.4621397859319,94.8918216837519,0.00017937896366127,-0.167605807691416
913,36259.0002178461,31124.2090141336,5285.30093630075,614.022558241832,2526.41338778731,1.17183280967951,399.621388116369,1260.81818879225,0.664552742635718,0.854717155888926,77470.5575240279,10087.3482920482,5900.49532735226,0.164606151075158,0.173484641288684,0.928150661130107,1584.85032204021,155.727951379924,8613.12637473009,2.22621461858698,2.5013698630137,1660.43957690862,5899.32349454258,5900.49532735226,16.4606151075158,94.8822615376356,0.000179190938355722,-0.167302557035327
